match_id,patch,winning_team,baron_diff,dragon_diff,tower_diff,best_champ,best_lane
NA1_5368226674,15.18.710.2811,100,0,2,2,Draven,TOP
NA1_5368181809,15.18.710.2811,100,0,1,4,Corki,BOTTOM
NA1_5368059328,15.18.710.2811,200,1,0,2,Syndra,MIDDLE
NA1_5368033606,15.18.710.2811,100,1,-1,5,Yone,TOP
NA1_5367972908,15.18.710.2811,200,0,3,10,Quinn,TOP
NA1_5367950898,15.18.710.2811,100,1,3,7,Syndra,MIDDLE
NA1_5367928172,15.18.710.2811,200,1,1,0,KogMaw,BOTTOM
NA1_5367882301,15.18.710.2811,200,0,4,8,Kaisa,MIDDLE
NA1_5367863123,15.18.710.2811,100,1,-1,3,Khazix,JUNGLE
NA1_5378425841,15.19.715.1836,200,0,0,10,Orianna,MIDDLE
NA1_5378380548,15.19.715.1836,100,-1,3,4,Ambessa,TOP
NA1_5378342933,15.19.715.1836,200,0,1,9,Talon,MIDDLE
NA1_5378320708,15.19.715.1836,100,0,2,2,Riven,TOP
NA1_5378306835,15.19.715.1836,100,0,-2,10,Aphelios,BOTTOM
NA1_5378278523,15.19.715.1836,200,0,0,6,Tristana,BOTTOM
NA1_5377259378,15.19.714.7225,100,1,4,5,Aatrox,TOP
NA1_5372487163,15.18.710.2811,200,1,4,7,Zed,MIDDLE
NA1_5371774487,15.18.710.2811,200,1,4,5,Yunara,BOTTOM
NA1_5371190899,15.18.710.2811,200,0,2,8,Kaisa,BOTTOM
NA1_5371169009,15.18.710.2811,200,1,4,5,Caitlyn,BOTTOM
NA1_5371134881,15.18.710.2811,100,-1,-1,0,Aphelios,BOTTOM
NA1_5369538730,15.18.710.2811,100,0,0,2,Corki,BOTTOM
NA1_5369530791,15.18.710.2811,100,0,1,5,Diana,MIDDLE
NA1_5366481309,15.18.710.2811,200,0,4,6,Yunara,BOTTOM
NA1_5366464562,15.18.710.2811,100,0,1,8,Tryndamere,TOP
NA1_5366446872,15.18.710.2811,200,0,2,5,Fiora,TOP
NA1_5366411735,15.18.710.2811,200,1,3,5,Vladimir,TOP
NA1_5356161483,15.16.706.7476,200,0,-2,9,Vladimir,MIDDLE
NA1_5356127032,15.16.706.7476,200,1,3,5,Lucian,BOTTOM
NA1_5356111157,15.16.706.7476,100,0,2,3,Orianna,TOP
NA1_5374239779,15.19.713.5912,200,1,1,7,Rengar,JUNGLE
NA1_5374234808,15.19.713.5912,200,0,-3,5,Akali,TOP
NA1_5374227182,15.19.713.5912,100,0,0,10,Zed,MIDDLE
NA1_5373946500,15.18.710.2811,200,1,-2,5,Neeko,MIDDLE
NA1_5373786541,15.18.710.2811,200,0,-1,3,Ziggs,MIDDLE
NA1_5373284890,15.18.710.2811,100,1,0,9,MonkeyKing,JUNGLE
NA1_5373266186,15.18.710.2811,200,1,2,5,Taliyah,JUNGLE
NA1_5377167440,15.19.714.7225,100,0,-1,-2,Jinx,BOTTOM
NA1_5377018100,15.19.714.7225,200,0,3,3,Renekton,TOP
NA1_5376985740,15.19.714.7225,200,0,2,2,Draven,BOTTOM
NA1_5375844574,15.19.714.7225,200,1,2,1,Aurora,MIDDLE
NA1_5374169320,15.18.710.2811,200,0,2,1,Zoe,MIDDLE
NA1_5373254454,15.18.710.2811,100,0,2,9,Viego,JUNGLE
NA1_5371056834,15.18.710.2811,200,1,4,4,XinZhao,JUNGLE
NA1_5371024361,15.18.710.2811,100,-1,1,3,Akshan,MIDDLE
NA1_5370392578,15.18.710.2811,200,0,0,0,Quinn,TOP
NA1_5370374818,15.18.710.2811,200,1,3,4,Ryze,MIDDLE
NA1_5370351307,15.18.710.2811,100,0,3,4,Malphite,MIDDLE
NA1_5373710714,15.18.710.2811,100,1,3,8,Corki,BOTTOM
NA1_5373697565,15.18.710.2811,200,0,3,3,Rumble,JUNGLE
NA1_5373692144,15.18.710.2811,200,1,1,5,Sivir,BOTTOM
NA1_5373401730,15.18.710.2811,200,0,4,3,Lucian,BOTTOM
NA1_5372838865,15.18.710.2811,100,1,4,10,Khazix,JUNGLE
NA1_5372797737,15.18.710.2811,200,1,1,3,MissFortune,BOTTOM
NA1_5372776963,15.18.710.2811,200,0,2,6,Aurora,TOP
NA1_5372758035,15.18.710.2811,200,0,3,5,Volibear,TOP
NA1_5371681914,15.18.710.2811,200,0,3,5,Akali,MIDDLE
NA1_5371468387,15.18.710.2811,100,0,2,11,MissFortune,BOTTOM
NA1_5370906604,15.18.710.2811,100,1,3,7,Caitlyn,BOTTOM
NA1_5370459312,15.18.710.2811,100,1,1,10,Sivir,BOTTOM
NA1_5370415443,15.18.710.2811,100,1,-2,8,Urgot,TOP
NA1_5373654957,15.18.710.2811,100,0,2,6,Ryze,MIDDLE
NA1_5373644320,15.18.710.2811,100,1,0,9,Viego,JUNGLE
NA1_5373614685,15.18.710.2811,100,1,4,9,Diana,MIDDLE
NA1_5373597611,15.18.710.2811,200,1,-1,6,Aurora,MIDDLE
NA1_5373064557,15.18.710.2811,200,0,3,3,Zyra,UTILITY
NA1_5372953664,15.18.710.2811,100,1,0,6,Renekton,TOP
NA1_5371729723,15.18.710.2811,200,1,4,2,Twitch,MIDDLE
NA1_5371695567,15.18.710.2811,200,1,1,7,Hecarim,JUNGLE
NA1_5371662715,15.18.710.2811,200,1,4,6,Neeko,BOTTOM
NA1_5371634035,15.18.710.2811,100,1,3,6,RekSai,JUNGLE
NA1_5370051988,15.18.710.2811,100,0,1,2,Velkoz,UTILITY
NA1_5370015121,15.18.710.2811,200,1,-2,3,Zeri,BOTTOM
NA1_5369950843,15.18.710.2811,100,0,2,4,Draven,BOTTOM
NA1_5375416819,15.19.713.5912,200,1,0,5,Gangplank,TOP
NA1_5375315936,15.19.713.5912,100,-1,3,5,Orianna,MIDDLE
NA1_5374872655,15.19.713.5912,100,0,1,1,Lucian,BOTTOM
NA1_5373741718,15.18.710.2811,200,0,0,8,Qiyana,TOP
NA1_5373340535,15.18.710.2811,100,1,0,4,KogMaw,BOTTOM
NA1_5373301723,15.18.710.2811,100,0,1,1,Kaisa,BOTTOM
NA1_5373253466,15.18.710.2811,200,0,2,5,Veigar,MIDDLE
NA1_5372621648,15.18.710.2811,100,0,-2,7,Syndra,MIDDLE
NA1_5378357491,15.19.715.1836,200,1,-1,1,Ambessa,TOP
NA1_5376799247,15.19.714.7225,200,1,2,8,Tristana,BOTTOM
NA1_5375468869,15.19.713.5912,100,1,1,6,Vladimir,TOP
NA1_5374195873,15.18.710.2811,200,1,4,6,Nocturne,TOP
NA1_5379094533,15.19.715.1836,100,0,0,4,Yone,TOP
NA1_5370640551,15.18.710.2811,100,0,1,10,Fiora,TOP
NA1_5367052927,15.18.710.2811,100,0,4,8,Kennen,TOP
NA1_5365897587,15.17.708.5788,200,1,4,9,Hwei,MIDDLE
NA1_5365827719,15.17.708.5788,100,0,-1,6,LeeSin,JUNGLE
NA1_5365795855,15.17.708.5788,100,1,0,8,Jayce,TOP
NA1_5365322197,15.17.708.5788,100,1,2,7,Jhin,BOTTOM
NA1_5365302222,15.17.708.5788,200,2,-1,7,Riven,TOP
NA1_5365282373,15.17.708.5788,100,0,-2,-1,Ezreal,BOTTOM
NA1_5365256353,15.17.708.5788,200,1,4,5,Draven,BOTTOM
NA1_5365232501,15.17.708.5788,100,1,0,8,Belveth,JUNGLE
NA1_5365181812,15.17.708.5788,200,0,3,6,Yunara,BOTTOM
NA1_5363996095,15.17.708.5788,100,0,0,2,Corki,BOTTOM
NA1_5363960110,15.17.708.5788,200,1,3,6,Kaisa,BOTTOM
NA1_5363923240,15.17.708.5788,200,0,3,6,Akali,TOP
NA1_5363897767,15.17.708.5788,100,0,3,6,Aatrox,TOP
NA1_5376857714,15.19.714.7225,100,0,-1,10,Varus,TOP
NA1_5376624398,15.19.714.7225,100,0,-1,3,Gnar,TOP
NA1_5376071251,15.19.714.7225,200,0,2,3,Vex,MIDDLE
NA1_5374475681,15.19.713.5912,200,1,3,8,Smolder,BOTTOM
NA1_5372807942,15.18.710.2811,200,1,-2,6,Camille,TOP
NA1_5372666439,15.18.710.2811,200,0,1,-3,Annie,MIDDLE
NA1_5372613908,15.18.710.2811,100,0,1,7,Rumble,JUNGLE
NA1_5372028981,15.18.710.2811,200,1,3,6,Kaisa,BOTTOM
NA1_5374136658,15.18.710.2811,100,0,1,8,Ezreal,BOTTOM
NA1_5374102595,15.18.710.2811,100,1,2,6,Lux,BOTTOM
NA1_5373851348,15.18.710.2811,100,1,-1,6,Udyr,JUNGLE
NA1_5373349179,15.18.710.2811,200,0,5,4,Talon,JUNGLE
NA1_5373325018,15.18.710.2811,100,1,0,6,Talon,JUNGLE
NA1_5373300979,15.18.710.2811,100,1,2,9,Sylas,MIDDLE
NA1_5373233727,15.18.710.2811,100,0,3,9,Sylas,MIDDLE
NA1_5373218077,15.18.710.2811,200,1,3,2,Veigar,MIDDLE
NA1_5371026591,15.18.710.2811,100,1,2,2,Ryze,MIDDLE
NA1_5368614865,15.18.710.2811,100,1,2,3,Corki,BOTTOM
NA1_5367961470,15.18.710.2811,100,0,4,9,Yunara,BOTTOM
NA1_5367399225,15.18.710.2811,100,0,3,9,Corki,BOTTOM
NA1_5366076856,15.18.710.2811,100,0,-4,8,Karthus,BOTTOM
NA1_5366058443,15.18.710.2811,100,0,2,1,Bard,UTILITY
NA1_5366036717,15.18.710.2811,100,1,2,5,Vex,MIDDLE
NA1_5363038372,15.17.708.5788,100,1,3,6,RekSai,TOP
NA1_5363020002,15.17.708.5788,200,0,2,0,Ziggs,BOTTOM
NA1_5362008493,15.17.708.5788,100,0,1,8,Jinx,BOTTOM
NA1_5360213157,15.17.708.5788,100,1,1,4,Lucian,BOTTOM
NA1_5379085213,15.19.715.1836,100,1,1,1,Aatrox,TOP
NA1_5369889824,15.18.710.2811,200,0,2,3,Lucian,BOTTOM
NA1_5369856301,15.18.710.2811,200,2,-2,3,Zoe,MIDDLE
NA1_5369836211,15.18.710.2811,100,0,3,1,MasterYi,JUNGLE
NA1_5369595037,15.18.710.2811,100,0,4,7,Azir,TOP
NA1_5369588620,15.18.710.2811,100,0,1,4,Sion,MIDDLE
NA1_5369578723,15.18.710.2811,100,1,3,9,Lux,BOTTOM
NA1_5369568373,15.18.710.2811,100,0,0,10,Akshan,MIDDLE
NA1_5369555447,15.18.710.2811,100,0,0,0,Nocturne,JUNGLE
NA1_5369537056,15.18.710.2811,100,1,3,9,Zeri,BOTTOM
NA1_5369523120,15.18.710.2811,100,1,-1,3,Aurora,MIDDLE
NA1_5369503928,15.18.710.2811,200,1,0,5,Renekton,TOP
NA1_5369491293,15.18.710.2811,100,0,0,0,Gwen,MIDDLE
NA1_5365375724,15.17.708.5788,100,1,1,4,Viktor,MIDDLE
NA1_5365371369,15.17.708.5788,200,1,3,9,Sivir,BOTTOM
NA1_5365364208,15.17.708.5788,100,0,3,7,KogMaw,MIDDLE
NA1_5373763057,15.18.710.2811,100,-1,-3,5,Fiora,TOP
NA1_5373752012,15.18.710.2811,100,0,-1,3,Jinx,BOTTOM
NA1_5373740111,15.18.710.2811,100,0,2,5,Sylas,MIDDLE
NA1_5373521758,15.18.710.2811,100,-1,-3,3,Ezreal,BOTTOM
NA1_5372787507,15.18.710.2811,200,0,1,3,Xayah,BOTTOM
NA1_5372748306,15.18.710.2811,100,0,1,4,Ziggs,BOTTOM
NA1_5366179166,15.18.710.2811,100,0,-1,10,Elise,JUNGLE
NA1_5366155402,15.18.710.2811,200,1,4,8,Yorick,TOP
NA1_5366138215,15.18.710.2811,100,0,1,3,Yorick,TOP
NA1_5361880794,15.17.708.5788,100,1,1,5,Annie,MIDDLE
NA1_5361853931,15.17.708.5788,200,1,2,6,Yunara,BOTTOM
NA1_5361821246,15.17.708.5788,200,0,2,6,Katarina,MIDDLE
NA1_5361796799,15.17.708.5788,100,1,-3,7,Yorick,TOP
NA1_5361775500,15.17.708.5788,200,0,3,8,Kaisa,BOTTOM
NA1_5361760404,15.17.708.5788,200,0,2,3,Yunara,BOTTOM
NA1_5371971918,15.18.710.2811,200,1,2,0,Rumble,JUNGLE
NA1_5371954783,15.18.710.2811,200,1,4,3,Aphelios,BOTTOM
NA1_5370777280,15.18.710.2811,100,1,3,4,Belveth,JUNGLE
NA1_5370766242,15.18.710.2811,100,0,1,1,Nocturne,JUNGLE
NA1_5367942611,15.18.710.2811,100,0,0,5,Draven,BOTTOM
NA1_5367823838,15.18.710.2811,100,-1,2,4,Kayle,MIDDLE
NA1_5367804193,15.18.710.2811,100,1,1,1,Tristana,BOTTOM
NA1_5367792750,15.18.710.2811,100,0,-1,7,Viego,MIDDLE
NA1_5366740057,15.18.710.2811,200,0,1,1,Shaco,JUNGLE
NA1_5366729738,15.18.710.2811,200,0,0,0,Sejuani,TOP
NA1_5366704721,15.18.710.2811,100,0,0,7,Ambessa,TOP
NA1_5377024066,15.19.714.7225,200,0,3,6,Trundle,JUNGLE
NA1_5375536002,15.19.713.5912,200,1,0,5,Rumble,JUNGLE
NA1_5373633869,15.18.710.2811,200,-2,3,6,Viktor,MIDDLE
NA1_5371892728,15.18.710.2811,100,1,0,8,Jhin,BOTTOM
NA1_5371626718,15.18.710.2811,100,0,2,11,Kassadin,MIDDLE
NA1_5371431208,15.18.710.2811,100,0,3,9,Sivir,BOTTOM
NA1_5370963025,15.18.710.2811,100,0,2,8,Nocturne,TOP
NA1_5368998851,15.18.710.2811,200,1,3,10,Lucian,BOTTOM
NA1_5368982565,15.18.710.2811,100,1,2,9,Smolder,BOTTOM
NA1_5368929185,15.18.710.2811,200,1,4,5,KogMaw,MIDDLE
NA1_5368824650,15.18.710.2811,100,1,3,5,Rengar,JUNGLE
NA1_5378658654,15.19.715.1836,200,1,0,3,Corki,MIDDLE
NA1_5378568490,15.19.715.1836,100,1,-2,-3,Velkoz,BOTTOM
NA1_5377267162,15.19.715.1836,100,0,1,6,Rumble,TOP
NA1_5377038482,15.19.714.7225,200,0,-1,2,Kled,TOP
NA1_5374466708,15.19.713.5912,100,0,2,1,Zyra,BOTTOM
NA1_5373448786,15.18.710.2811,200,0,3,9,Swain,BOTTOM
NA1_5373407990,15.18.710.2811,100,0,1,3,Fiora,TOP
NA1_5373377184,15.18.710.2811,200,0,0,4,Corki,BOTTOM
NA1_5378427267,15.19.715.1836,100,-2,3,3,Gwen,JUNGLE
NA1_5377523843,15.19.715.1836,200,0,1,5,Jinx,BOTTOM
NA1_5373067146,15.18.710.2811,100,1,2,9,Tryndamere,TOP
NA1_5373051827,15.18.710.2811,100,1,1,4,Jayce,JUNGLE
NA1_5371160471,15.18.710.2811,100,0,-1,2,Sivir,BOTTOM
NA1_5371097397,15.18.710.2811,200,0,0,2,Ekko,MIDDLE
NA1_5371074792,15.18.710.2811,200,0,3,8,Khazix,JUNGLE
NA1_5369524540,15.18.710.2811,100,2,0,1,Zeri,BOTTOM
NA1_5369510706,15.18.710.2811,100,0,-1,2,Rengar,JUNGLE
NA1_5369486083,15.18.710.2811,200,1,3,5,Ashe,BOTTOM
NA1_5369309623,15.18.710.2811,100,0,1,3,Akshan,MIDDLE
NA1_5371871157,15.18.710.2811,200,1,3,10,Lucian,BOTTOM
NA1_5371272478,15.18.710.2811,100,2,1,7,Aphelios,BOTTOM
NA1_5370142493,15.18.710.2811,100,0,1,5,Kayn,JUNGLE
NA1_5369607701,15.18.710.2811,100,1,0,5,Rumble,JUNGLE
NA1_5369584351,15.18.710.2811,200,1,4,7,Ekko,JUNGLE
NA1_5367736979,15.18.710.2811,100,0,1,11,Ambessa,TOP
NA1_5367112748,15.18.710.2811,100,1,2,2,Kaisa,BOTTOM
NA1_5367102555,15.18.710.2811,100,0,1,5,Khazix,JUNGLE
NA1_5366866855,15.18.710.2811,100,1,2,7,Lucian,BOTTOM
NA1_5366849862,15.18.710.2811,200,0,2,3,Kled,TOP
NA1_5366541920,15.18.710.2811,100,0,1,2,Hwei,MIDDLE
NA1_5366535980,15.18.710.2811,100,0,0,3,LeeSin,JUNGLE
NA1_5366485955,15.18.710.2811,100,1,4,7,Kindred,JUNGLE
NA1_5366469631,15.18.710.2811,200,0,3,7,Quinn,TOP
NA1_5366442837,15.18.710.2811,200,0,3,1,Lucian,BOTTOM
NA1_5365677215,15.17.708.5788,100,1,0,7,Kaisa,BOTTOM
NA1_5378558189,15.19.715.1836,200,1,4,5,Karthus,JUNGLE
NA1_5375847249,15.19.714.7225,100,0,0,5,Vayne,TOP
NA1_5373806885,15.18.710.2811,200,1,1,8,Lucian,BOTTOM
NA1_5373323753,15.18.710.2811,200,0,0,2,Volibear,TOP
NA1_5375028720,15.19.713.5912,100,2,1,4,Taliyah,JUNGLE
NA1_5372674873,15.18.710.2811,200,0,2,10,Rengar,JUNGLE
NA1_5372651641,15.18.710.2811,200,1,2,6,Camille,TOP
NA1_5372280277,15.18.710.2811,100,0,1,5,Zed,MIDDLE
NA1_5369748866,15.18.710.2811,200,0,2,1,Diana,MIDDLE
NA1_5368567605,15.18.710.2811,200,-1,-1,6,Draven,TOP
NA1_5368545111,15.18.710.2811,200,0,2,6,Syndra,MIDDLE
NA1_5372716119,15.18.710.2811,200,0,4,3,Ashe,BOTTOM
NA1_5372649850,15.18.710.2811,200,1,0,4,Aatrox,TOP
NA1_5376289676,15.19.714.7225,100,0,-3,6,Diana,JUNGLE
NA1_5373733928,15.18.710.2811,100,1,2,9,Shen,TOP
NA1_5372200418,15.18.710.2811,200,0,1,2,Cassiopeia,MIDDLE
NA1_5372161167,15.18.710.2811,200,-2,0,0,Viego,JUNGLE
NA1_5372136337,15.18.710.2811,100,0,2,9,Jax,TOP
NA1_5370468633,15.18.710.2811,100,0,1,6,Sivir,BOTTOM
NA1_5370340935,15.18.710.2811,200,0,-1,0,Kennen,TOP
NA1_5370324210,15.18.710.2811,200,0,1,1,Sylas,MIDDLE
NA1_5369185657,15.18.710.2811,200,1,0,7,Gangplank,TOP
NA1_5366718592,15.18.710.2811,200,0,-1,7,Zed,MIDDLE
NA1_5366696771,15.18.710.2811,200,0,-1,1,Corki,MIDDLE
NA1_5362967977,15.17.708.5788,100,0,-1,2,Lucian,BOTTOM
NA1_5362769144,15.17.708.5788,100,1,-3,3,Akshan,MIDDLE
NA1_5362756820,15.17.708.5788,200,-1,0,3,Qiyana,MIDDLE
NA1_5362742422,15.17.708.5788,100,0,0,2,Garen,TOP
NA1_5362726488,15.17.708.5788,100,0,0,4,Jax,TOP
NA1_5362672474,15.17.708.5788,200,0,1,2,Aatrox,TOP
NA1_5362642936,15.17.708.5788,100,1,3,0,Twitch,BOTTOM
NA1_5362608774,15.17.708.5788,100,1,0,9,Corki,MIDDLE
NA1_5375915457,15.19.713.5912,200,1,-1,1,Rengar,JUNGLE
NA1_5375846177,15.19.713.5912,100,0,1,10,Ezreal,BOTTOM
NA1_5375764227,15.19.713.5912,100,0,0,6,Corki,BOTTOM
NA1_5374272728,15.19.713.5912,100,-1,-3,3,Syndra,MIDDLE
NA1_5374192588,15.18.710.2811,100,0,-1,2,Jayce,TOP
NA1_5372439671,15.18.710.2811,100,1,-2,0,Talon,MIDDLE
NA1_5372117919,15.18.710.2811,200,0,3,1,Nunu,JUNGLE
NA1_5372092450,15.18.710.2811,200,0,1,0,Yorick,TOP
NA1_5371816308,15.18.710.2811,200,1,-1,7,Gwen,JUNGLE
NA1_5371790401,15.18.710.2811,200,1,2,8,Quinn,UTILITY
NA1_5371762547,15.18.710.2811,200,0,3,6,Zoe,MIDDLE
NA1_5370975163,15.18.710.2811,100,3,2,4,Ambessa,TOP
NA1_5370631940,15.18.710.2811,100,2,1,0,Jayce,TOP
NA1_5375951477,15.19.714.7225,200,1,4,4,Senna,BOTTOM
NA1_5373812111,15.18.710.2811,100,2,-2,9,Morgana,JUNGLE
NA1_5373301401,15.18.710.2811,100,0,-1,3,Jinx,BOTTOM
NA1_5370351351,15.18.710.2811,200,0,3,10,Gwen,TOP
NA1_5369713771,15.18.710.2811,200,1,2,5,Hecarim,JUNGLE
NA1_5367675486,15.18.710.2811,100,0,3,7,Nidalee,TOP
NA1_5367651584,15.18.710.2811,100,1,0,4,Ezreal,BOTTOM
NA1_5365533667,15.17.708.5788,200,1,4,1,JarvanIV,JUNGLE
NA1_5365492008,15.17.708.5788,200,0,-1,0,Corki,BOTTOM
NA1_5362491094,15.17.708.5788,100,0,-2,5,KogMaw,BOTTOM
NA1_5366252048,15.18.710.2811,100,1,0,5,Ashe,BOTTOM
NA1_5366149546,15.18.710.2811,200,0,1,5,Gangplank,TOP
NA1_5366128630,15.18.710.2811,100,1,1,8,Tristana,BOTTOM
NA1_5366113032,15.18.710.2811,200,1,2,8,Gnar,TOP
NA1_5365646813,15.17.708.5788,200,0,1,4,Fiora,TOP
NA1_5365621259,15.17.708.5788,200,0,3,1,Ezreal,BOTTOM
NA1_5364947772,15.17.708.5788,100,0,1,7,Taliyah,MIDDLE
NA1_5364921109,15.17.708.5788,100,0,2,6,Lucian,BOTTOM
NA1_5364900845,15.17.708.5788,100,1,2,0,Corki,BOTTOM
NA1_5364888800,15.17.708.5788,100,1,2,7,Ambessa,MIDDLE
NA1_5364504997,15.17.708.5788,100,-2,-3,-1,Swain,BOTTOM
NA1_5364474977,15.17.708.5788,200,0,-1,2,Qiyana,JUNGLE
NA1_5377057298,15.19.714.7225,100,0,-1,10,Akshan,MIDDLE
NA1_5373826636,15.18.710.2811,100,0,-1,10,Sylas,JUNGLE
NA1_5371319072,15.18.710.2811,200,0,1,7,Samira,BOTTOM
NA1_5369124101,15.18.710.2811,200,0,2,4,Tryndamere,TOP
NA1_5369108290,15.18.710.2811,200,1,5,6,Rumble,TOP
NA1_5369069826,15.18.710.2811,100,2,1,4,Kayn,JUNGLE
NA1_5367255761,15.18.710.2811,100,0,2,8,Akshan,MIDDLE
NA1_5367235400,15.18.710.2811,100,0,3,4,Lucian,BOTTOM
NA1_5367173822,15.18.710.2811,100,0,-2,10,Kayle,MIDDLE
NA1_5366998777,15.18.710.2811,100,0,0,0,Fiora,TOP
NA1_5379058070,15.19.715.1836,100,1,1,9,Tristana,BOTTOM
NA1_5378695725,15.19.715.1836,200,1,2,5,Aurora,TOP
NA1_5378579509,15.19.715.1836,100,0,-1,8,Kled,TOP
NA1_5378048888,15.19.715.1836,100,0,2,8,Syndra,MIDDLE
NA1_5377453536,15.19.715.1836,100,1,0,5,Ambessa,TOP
NA1_5374746601,15.19.713.5912,100,1,0,3,Yunara,BOTTOM
NA1_5374430129,15.19.713.5912,100,0,2,3,Aurora,MIDDLE
NA1_5375556542,15.19.713.5912,200,0,3,4,Mel,BOTTOM
NA1_5375535782,15.19.713.5912,100,1,-3,-3,Kaisa,BOTTOM
NA1_5372505859,15.18.710.2811,100,1,-1,6,Fiora,TOP
NA1_5372496930,15.18.710.2811,100,1,-1,9,Ziggs,BOTTOM
NA1_5372486484,15.18.710.2811,100,0,-3,7,Ryze,MIDDLE
NA1_5372480846,15.18.710.2811,200,1,0,8,Gwen,TOP
NA1_5372466097,15.18.710.2811,100,-1,1,6,Varus,BOTTOM
NA1_5372458070,15.18.710.2811,200,0,1,4,Briar,JUNGLE
NA1_5372425021,15.18.710.2811,100,1,0,10,Aurora,TOP
NA1_5367765467,15.18.710.2811,200,0,2,7,Ziggs,BOTTOM
NA1_5367753413,15.18.710.2811,100,1,1,5,KogMaw,BOTTOM
NA1_5363960138,15.17.708.5788,200,1,2,7,Ezreal,BOTTOM
NA1_5363926945,15.17.708.5788,200,0,3,1,Katarina,MIDDLE
NA1_5363884047,15.17.708.5788,200,1,4,5,Tristana,BOTTOM
NA1_5375904570,15.19.714.7225,100,1,4,7,LeeSin,JUNGLE
NA1_5374986517,15.19.713.5912,100,-1,4,7,Kaisa,BOTTOM
NA1_5374691484,15.19.713.5912,100,-1,-1,-1,Malzahar,MIDDLE
NA1_5377516243,15.19.714.7225,100,1,1,5,Kaisa,BOTTOM
NA1_5373436076,15.18.710.2811,100,0,2,2,Cassiopeia,TOP
NA1_5373373952,15.18.710.2811,200,-2,1,4,Riven,TOP
NA1_5371483921,15.18.710.2811,200,0,1,9,Gwen,TOP
NA1_5363198904,15.17.708.5788,100,0,-1,7,Yunara,BOTTOM
NA1_5363168187,15.17.708.5788,200,0,3,10,Ezreal,BOTTOM
NA1_5363133270,15.17.708.5788,100,0,1,10,Xayah,BOTTOM
NA1_5363021090,15.17.708.5788,200,0,1,2,Gwen,JUNGLE
NA1_5362979411,15.17.708.5788,100,0,-1,7,RekSai,TOP
NA1_5359147503,15.17.708.5788,100,1,1,8,Yorick,TOP
NA1_5359101199,15.17.708.5788,200,0,1,7,Sylas,JUNGLE
NA1_5359067465,15.17.708.5788,200,1,-1,5,Orianna,MIDDLE
NA1_5374666241,15.19.713.5912,100,1,0,8,Ahri,MIDDLE
NA1_5374598282,15.19.713.5912,200,0,4,4,Camille,TOP
NA1_5375927716,15.19.714.7225,200,0,2,0,Tryndamere,TOP
NA1_5374027862,15.18.710.2811,200,0,2,8,Heimerdinger,TOP
NA1_5373988193,15.18.710.2811,100,0,-4,-2,Aphelios,BOTTOM
NA1_5373961382,15.18.710.2811,100,0,0,2,Vladimir,TOP
NA1_5373887857,15.18.710.2811,100,0,2,4,Corki,BOTTOM
NA1_5373809123,15.18.710.2811,100,2,-1,4,Teemo,UTILITY
NA1_5373766467,15.18.710.2811,200,1,-1,3,Kled,TOP
NA1_5366645295,15.18.710.2811,200,0,3,-1,Khazix,JUNGLE
NA1_5366222424,15.18.710.2811,200,1,1,8,Zac,MIDDLE
NA1_5366198194,15.18.710.2811,100,0,1,8,Ryze,MIDDLE
NA1_5371418425,15.18.710.2811,200,0,4,7,Jinx,BOTTOM
NA1_5369878173,15.18.710.2811,100,2,1,1,KogMaw,BOTTOM
NA1_5369853145,15.18.710.2811,100,0,1,5,Aatrox,TOP
NA1_5360306893,15.17.708.5788,200,0,4,8,Draven,BOTTOM
NA1_5360284744,15.17.708.5788,100,1,0,9,Yone,TOP
NA1_5360261627,15.17.708.5788,100,0,-3,9,Fiora,TOP
NA1_5360241399,15.17.708.5788,200,0,3,4,Kaisa,BOTTOM
NA1_5360232101,15.17.708.5788,200,0,2,3,Kled,TOP
NA1_5360034363,15.17.708.5788,200,0,5,0,Lux,BOTTOM
NA1_5371671156,15.18.710.2811,100,1,1,3,Kindred,JUNGLE
NA1_5369058442,15.18.710.2811,200,1,4,8,Jinx,BOTTOM
NA1_5369050235,15.18.710.2811,200,1,2,11,Jax,TOP
NA1_5368385247,15.18.710.2811,200,0,3,5,Corki,TOP
NA1_5368377096,15.18.710.2811,100,1,-1,11,Hecarim,JUNGLE
NA1_5366446549,15.18.710.2811,100,1,2,8,Poppy,JUNGLE
NA1_5365838534,15.17.708.5788,200,0,2,2,Fiora,TOP
NA1_5365633063,15.17.708.5788,200,1,1,2,Riven,TOP
NA1_5365122550,15.17.708.5788,100,1,1,2,Viktor,MIDDLE
NA1_5365017190,15.17.708.5788,200,1,2,7,JarvanIV,JUNGLE
NA1_5364911074,15.17.708.5788,200,1,4,4,Smolder,BOTTOM
NA1_5364856243,15.17.708.5788,200,1,3,5,Kaisa,BOTTOM
NA1_5364842537,15.17.708.5788,100,-1,-1,2,Kayle,MIDDLE
NA1_5364816681,15.17.708.5788,200,0,3,9,RekSai,TOP
NA1_5364802437,15.17.708.5788,100,0,3,8,LeeSin,JUNGLE
NA1_5364797866,15.17.708.5788,200,-1,4,4,Sivir,BOTTOM
NA1_5364791396,15.17.708.5788,100,0,2,1,Talon,MIDDLE
NA1_5364784557,15.17.708.5788,100,1,-1,4,Kaisa,BOTTOM
NA1_5373582127,15.18.710.2811,100,1,0,9,Ezreal,BOTTOM
NA1_5372983524,15.18.710.2811,100,1,-1,9,MasterYi,JUNGLE
